p_id,p_name,p_categories,p_id_shop,p_shop_name,p_brand,p_day_created,p_sold_quantity,p_original_price,p_current_price,p_discount_rate
195949375,"Đèn Bàn Học Đọc Sách, Đèn Bàn Làm Việc Sang Trọng, Đèn Ngủ Cao Cấp (Học Sinh, Sinh Viên, Văn Phòng) LED Chống Cận 03 Mức Độ Sáng, Cảm Ứng Tích Điện Pin 3200mAh - Hàng Chính Hãng - VinBuy",Nhà Cửa - Đời Sống,109746.0,VinBuy,VinBuy,133.0,2179,360000,185100,49
113674505,Khăn tắm cotton 50x100cm muses - màu ngẫu nhiên,Khăn,73012.0,SiroShop,OEM,536.0,249,85900,81605,5
95014508,Công tắc điều khiển từ xa bằng điện thoại Hunonic Lahu 4 kênh 500W/kênh + Hẹn giờ thông minh | Công nghệ 4.0,Thiết bị điều khiển thông minh,172818.0,codienshop,HUNONIC,605.0,168,370000,370000,0
52574827,Ô (dù) tự động 2 chiều cao cấp DandiHome chống UV,Áo mưa,16347.0,DandiHome Việt Nam,DandiHome,994.0,4306,230000,193000,16
36781968,"Neem Cake (Bánh dầu Neem), Phân bón hữu cơ dưỡng mầm lá tốt nhất cho hoa hồng, hoa lan,Trị và phòng ngừa bệnh tuyến rễ như nấm rễ, sùng đất, cuốn chiếu, ốc sên, tuyến trùng",Nhà Cửa - Đời Sống,54962.0,Docneem Official,DocNeem,1174.0,686,119000,119000,0
66877902,"Đèn Ngủ Quả Cầu Mây Để Bàn SPEVI - Điều Chỉnh Độ Sáng, Làm Đèn Ngủ Trang Trí, Quà Sinh Nhật Cực Đáng Yêu, Đầu USB, Adapter USB Tiện Lợi, Đế Gỗ Xếp Sang Trọng, Bóng Đèn Led Vô Cùng Tiết Kiệm Điện - Hàng Chính Hãng",Nhà Cửa - Đời Sống,112244.0,Vimila Mart,SPEVI,842.0,895,234000,164000,30
2153187,Ổ Cắm Điện Tích Hợp Sạc USB Xiaomi Mi Power Strip - Hàng Chính Hàng,Ổ cắm,129537.0,Mi Hoàng Gia,Xiaomi,1698.0,571,290000,215700,26
86516579,Đá chà gót chân tẩy các lớp da khô sầy chai sạn giúp mềm mại và mịn màng hơn,Khác,146720.0,Trịnh Thị Hồng Vân,OEM,615.0,85,45000,45000,0
56737810,Lô 4 Cuộn Túi Rác Tự Hủy Có Quai Tiện Dụng SOJI INOCHI Nhật Bản - Nhiều Màu - Nhiều Size - Đa dạng công năng sử dụng,Túi đựng rác,8526.0,AZO MART,Inochi,929.0,497,150000,72700,52
35206226,Cân điện tử cầm tay A060 40kg mini dạng treo nhỏ gọn tiện lợi móc sắt,Nhà Cửa - Đời Sống,131912.0,Shop Thịnh,OEM,1190.0,39,59000,59000,0
190300577,"Túi hút chân không đựng quần áo, chăn màn van chống thoát khí, tiết kiệm 70% không gian diện tích",Phụ kiện phòng ngủ khác,213186.0,Tiên Home,OEM,180.0,42,40000,29000,28
187843307,"Đèn Năng Lượng Mặt Trời Chống Lóa 100W 200W 300W, 4LED 200W 300W 500W",Đèn ngoài trời,292365.0,ĐÈN NĂNG LƯỢNG TYS TAI YANG SHEN,TYS,195.0,240,850000,577200,32
128969410,"Kệ Sách Để Bàn, Giá Sách Thiết Kế Hiện Đại Thương Hiệu IGA - GP157",Tủ,48574.0,IGEA Nội Thất Thông Minh,IGA,452.0,1139,184000,176000,4
138910755,Kệ chén dĩa 2 tầng bằng sắt LocknLock LDR206BLK (510x300x230mm) - Màu Đen,Kệ nhà bếp,38510.0,JoyMall LocknLock Chính Hãng,LocknLock,420.0,5,572000,319000,44
77962744,"Kệ nhà tắm, kệ dán tường đựng đồ nhà tắm, đồ bếp, nhà vệ sinh, siêu chịu lực - Hàng chính hãng, Giao màu ngẫu nhiên",Kệ nhà tắm,152429.0,MOHI,MO hi,679.0,397,65000,55000,15
56228508,"Phân bón hữu cơ dịch chuối DOCNEEM, phân bón cho phong lan, hoa hồng, cây cảnh kích rễ, kích kei, chồi, mầm, chai 1 lít",Nhà Cửa - Đời Sống,54962.0,Docneem Official,DocNeem,932.0,838,119000,119000,0
117207732,Biến Áp Đổi Nguồn Hạ Áp LiOA - Biến Áp Đổi Nguồn LiOA 200/400/600VA ( Điện Vào 220V- Điện Ra 100/120V),Ổ cắm,269975.0,Thiết Bị Điện Ánh Tuyết,LiOA,512.0,8,270000,270000,0
55481938,"Đồng hồ gỗ LED để bàn cao cấp, có nhiệt độ, ngày tháng năm, cảm biến âm thanh",Đồng hồ để bàn,17480.0,Ghế Nam Việt,OEM,951.0,156,219000,219000,0
76404473,"Túi PEVA bọc kín treo quần áo chống bụi bẩn, chống thấm có khoá kéo ( không kèm móc treo)- Hàng chính hãng",Phụ kiện giặt ủi khác,10380.0,PhuKienMini,SmileBox,708.0,664,35000,34000,3
75302285,"Bộ 2 hộp vải đựng đồ vải canvas siêu xinh có nắp đậy, tủ vải đựng đồ hộp cái quai xách, Hộp vải đựng đồ tiện lợi, thùng đựng quần áo đa năng gấp gọn,  hộp vải đựng vật dụng siêu bền - B2HV",Tủ,273325.0,Bách hóa tổng hợp 247,OEM,735.0,0,65999,65999,0
4581767,Bình Thủy Inox Rạng Đông RD1040 ST2 (1L),Bình giữ nhiệt,132610.0,gia dụng mai trang,Rạng Đông,1569.0,35,147000,147000,0
87940373,MÓC TREO QUẦN ÁO INOX 304 CAO CẤP- MÓC CÂU,Móc treo,58708.0,NGÂN PHONG,OEM,643.0,129,99000,99000,0
176579558,Tranh đồng hồ đính đá tráng gương DHN-03,Các loại tranh khác,188700.0,XƯỞNG TRANH 3D SÀI GÒN,OEM,257.0,25,290000,275000,5
172940012,"Bộ Dao Nhà Bếp Nhật 6 Món Cao Cấp - Chính hãng DODODIOS, dao nhà bếp Nhật Bản - Logo trên thân dao ngẫu nhiên",Dao các loại,248883.0,DoDoDios Official Store,dododios,280.0,139,300000,196000,35
187934715,Đèn Năng Lượng Mặt Trời Bàn Chải 400W 500W 600W ,Đèn ngoài trời,292365.0,ĐÈN NĂNG LƯỢNG TYS TAI YANG SHEN,TYS,194.0,75,940000,807300,14
77990689,[MẪU MỚI 2020] Bộ công tắc điều khiển từ xa rf 100m/30A/220V xuyên tường công suất lớn,Thiết bị điều khiển thông minh,163693.0,E smart,OEM,679.0,323,88000,88000,0
51530502,Gương Kệ Soi Toàn Thân  - Mirror Shelf,Nội thất phòng ngủ khác,179883.0,Cây Thông Xinh,OEM,1010.0,404,450000,450000,0
48594883,Ổ cắm điện Xiaomi Zmi CX05 6 cổng AC 2 cổng USB sạc nhanh tối đa 18W dài 1.8m - Hàng Nhập Khẩu,Ổ cắm,129537.0,Mi Hoàng Gia,Xiaomi,1056.0,492,390000,314200,19
186879621,"Cây lau nhà Kitimop-RedMax 45cm tự vắt thông minh không cần thùng, chổi lau nhà xoay 360 độ vắt khô, lau sạch, lau nhanh",Chổi,158587.0,Kitimop Official Store,Kitimop  Home Tool Cleaning,196.0,102,285000,179000,37
17941981,"Bộ dây đàn Guitar Acoustic/ Acoustic Guitar Strings - D'Addario EJ13 - 80/20 Bronze - Deep, Bright & Projecting Tone - Custom Light Gauge .011-.052 (Custom Light 11-52) - Hàng chính hãng",Dây đàn,174653.0,KZM KURTZMAN OFFICIAL STORE,D'addario,1313.0,731,199000,128000,36
191136118,"Bóng Đèn Led Bulb, Led Edison Đui E27 Các Loại - Hàng Chính Hãng NAVIVU",Bóng đèn,17480.0,Ghế Nam Việt,NAVIVU,174.0,309,15000,15000,0
96183241,Chân đàn Organ/ Piano đa năng - Kzm Kurtzman STX2 - Dáng chữ X đôi - Màu đen - Hàng chính hãng,Phụ kiện nhạc cụ khác,174653.0,KZM KURTZMAN OFFICIAL STORE,Kzm Kurtzman,606.0,539,245000,150000,39
579854,Nồi Nấu Bột Chống Dính Nắp Kính Sunhouse SHG-MP14 14cm,Nhà Cửa - Đời Sống,1.0,Tiki Trading,Sunhouse,2129.0,1666,180000,119000,34
154431208,Đèn Led Phòng Ngủ 3D,Đèn ngủ,154808.0,Magic cS,OEM,370.0,196,149000,140100,6
48740358,"6 cuộn Túi đựng rác gia đình, Bao đựng rác văn phòng tiện lợi màu đen size tiểu 44x56",Túi đựng rác,92052.0,Phú Thành Phát,Titapha,1047.0,482,95000,79000,17
179063461,"Bộ 2 khăn tắm cao cấp dành cho gia đình, siêu thấm hút, mềm mại, kháng khuẩn",Khăn,278111.0,Khăn Hoàng Gia,OEM,240.0,137,189000,189000,0
179994345,Bộ 2 Đĩa Thuỷ Tinh Luminarc Evolution Trắng 27cm- LUEV63371,Tô,189048.0,Luminarc Official Store,Luminarc,237.0,235,171000,84300,51
202239373,"Cây lăn bụi quần áo kiểu mới có nắp đậy dành cho nhân viên văn phòng rất tiện lợi, gọn nhẹ dễ sử dụng, dễ dàng làm sạch quần áo mọi lúc mọi nơi",Nhà Cửa - Đời Sống,134154.0,Funu Home,OEM,74.0,183,68000,53000,22
48522643,"Nhiệt ẩm kế cao cấp TT-513 Nhật Bản, đo nhiệt độ phòng, độ ẩm không khí- sản phẩm cần thiết trong mỗi gia đình",Máy đo  nhiệt độ,4189.0,Y Tế Lộc,OEM,1057.0,50,176698,168000,5
184886195,"Hũ nhựa tròn có nắp đựng đồ khô, ngủ cốc, thực phẩm, thức ăn Đại Đồng Tiến 100% nhựa PP nhiều dung tích ",Hũ,43332.0,Laviefoods,Đại Đồng Tiến,214.0,81,12000,12000,0
177350932,"Kệ nồi chiên không dầu, Tiết kiệm diện tích, Lắp ráp dễ dàng",Kệ nhà bếp,68379.0,2GOOD Official Store,2Good,250.0,266,380000,380000,0
188948062,Bọc Tay Nắm Cửa Silicon Chống Va Đập MORADO03 - Hàng Chính Hãng,Bảo vệ nhà cửa khác,149162.0,Mora,MORADO,188.0,118,35000,35000,0
70655135,"Ghế lưới văn phòng, ghế gaming  chân xoay cao cấp ngã 135 độ Mẫu B300 BLACK ( hàng nhập khẩu)",Bàn ghế làm việc,1409.0,BG Việt Nam Official Store,BG,800.0,929,1899000,969000,49
2236967,Tủ Nhựa Duy Tân Lớn 4 Tầng,Nhà Cửa - Đời Sống,1.0,Tiki Trading,Duy Tân,1688.0,2339,691000,471000,32
143861521,Dây Led Neon Flex 12V Kèm Nguồn Dài 1M/2M/3M/5M Trang Trí Cổ Điển,Đèn khác,17480.0,Ghế Nam Việt,OEM,404.0,191,100000,100000,0
58840638,Ghế Lười Tựa Lưng Tatami Kiểu Nhật Bản,Bàn ghế các loại,43482.0,Lidaco Official Store,LIDACO,887.0,1432,399000,346000,13
135442243,"Bộ Lục Giác Deli Đầu Bằng Chữ L Cao Cấp - Kiểu Dáng Nhỏ Gọn Giúp Người Dùng Cầm Nắm, Thao Tác Dễ Dàng DL230008 DL230009",Bộ lục giác,47548.0,Nhà sách Chi An,Deli,421.0,9,24000,24000,0
195979647,Bình giữ nhiệt LocknLock Easy Outdoor Vacuum Bottle LHC1484 - Có nắp sử dụng được như cốc và dây đeo vai - 1.2L - Hàng chính hãng,Bình giữ nhiệt,1.0,Tiki Trading,LocknLock,133.0,62,996000,483000,52
42270992,"Bình Giữ Nhiệt Rinfere, Với Miệng Rộng, Nắp Quai Cầm - Nhiều Kích Cỡ Và Màu Sắc",Nhà Cửa - Đời Sống,28034.0,Rinfere Official,Rinfere,1140.0,1466,499000,270000,46
165669190,Gối tựa lưng văn phòng cao su non A kích thước 34 x 34 cm x 6/10cm - giao mẫu ngẫu nhiên,Gối các loại,2443.0,Shop Ánh Sao,A,311.0,216,180000,162500,10
164429855,"Chổi quét nhà đa năng MyJae, cây gạt nước đa năng thông minh, xoay 180 độ",Chổi,190794.0,MyJae Flagship Store,MyJae,314.0,55,350000,89000,75
125084260,Vỏ gối ôm cotton tici Lidaco kích thước 35x100cm,Vỏ gối,43482.0,Lidaco Official Store,LIDACO,469.0,631,39000,38000,3
198193045,Khăn lau kính lau xe ma thuật không để lại vết mờ - Hàng cao cấp - Hàng hót 2022,Khăn,226110.0,Gia Dụng Thảo My,OEM,105.0,171,39000,29000,26
122958306,"Vòi rửa bát nóng lạnh inox 304 Pimisi dùng cho chậu rửa chén bát trong nhà bếp gắn chậu - bàn đá, quay 360 độ dùng được cho chậu rửa chén 2 hố - đã kèm 2 sợi dây cấp nước | Hàng chính hãng",Chậu,127298.0,Pimisi,Pimisi,477.0,65,500000,343000,31
179993234,"Bột Pha Nước Cắm Hoa Tươi Lâu Long Life 1 Hộp 10 Gói - Bột Dưỡng Hoa Không Héo, Lâu Tàn, Không Thối Nước",Phụ kiện cây & hoa,282786.0,Cây Xanh Store,OEM,231.0,167,47000,23500,50
171022457,"Dầu bôi trơn thiết bị gia dụng đa năng dùng trong gia đình - Dầu bôi trơn động cơ, chống rỉ bánh răng cơ khí",Dầu mỡ,178323.0,DILDU,Bigbull Shop,289.0,202,40000,27000,33
69240971,"Ổ khóa cao cấp Toplex, chống cắt tròn, size 40mm",Ổ khóa,142630.0,HIỆP THUẬN,TOPLEX,819.0,94,80000,80000,0
54412879,Combo 4 cuộn túi đựng rác tiện dụng Soji ,Túi đựng rác,8526.0,AZO MART,Inochi,968.0,687,150000,72700,52
140221254,Dụng Cụ Xay Tỏi Ớt Cầm Tay Máy Xay Thịt Bằng Tay Mini Đa Năng Lưỡi Cắt Thép Không Gỉ An Toàn Thực Phẩm 650ml KONKA KJ-LS01 - Hàng Chính Hãng,Dụng cụ xay,160736.0,Love Me,KONKA,415.0,114,169000,160550,5
177344420,Bộ 2 Ly Bia Thuỷ Tinh Luminarc Benidorm 450ml - LUBEG2616,Ly,189048.0,Luminarc Official Store,Luminarc,252.0,186,150000,150000,0
67985199,"Thảm chùi chân, chùi giầy dép đặt ngay cửa ra vào Cao Cấp",Thảm chùi chân,67869.0,Zen,Friday's,826.0,149,215000,215000,0
37140538,kềm bấm N012,Kềm & Dũa các loại,131912.0,Shop Thịnh,OEM,1171.0,16,68000,68000,0
57378942,Bát Ăn Trẻ Em Amori 580ml - Hàng Cao Cấp -  Chính Hãng Inochi ,Tô,156463.0,Gia dụng tiện ích store,Inochi,919.0,608,32000,28000,13
7221847,"Bộ Nồi Inox Sunhouse Mama cao cấp 5 đáy SH784 (16cm, 20cm, 24cm) - Dùng cho mọi loại bếp - Hàng chính hãng",Nhà Cửa - Đời Sống,28659.0,Tấn Phát SENKO,Sunhouse,1512.0,0,819000,819000,0
125555122,"Bàn Học, Bàn Làm Việc Gấp Gọn Hiện Đại Thương Hiệu IGA - GP154",Bàn ghế học sinh,48574.0,IGEA Nội Thất Thông Minh,IGA,467.0,370,169000,161000,5
38462026,Đèn Led Trang Trí Bóng Tròn Dài 3M - 20 Bóng Trang Trí Noel Lễ Tết,Đèn khác,4436.0,Út lực,OEM,1161.0,3,44000,44000,0
75340681,"Hộp Đựng Đồ Đa Năng – Túi Vải Đựng Quần Áo Chăn Màn Phong Cách Thụy Điển Sang Trọng, Lịch Sự – Hàng Chính Hãng miDoctor",Tủ,34473.0,Danido Store,miDoctor,732.0,4767,120000,77800,35
133136616,"Túi hút chân không thực phẩm một mặt nhám dạng cuộn, 1 cuộn túi ép chân không dài 500cm",Túi,233963.0,Siêu thị túi đóng gói Elas House,OEM,439.0,336,55000,30000,45
576862,Giá Phơi Đồ Inox Co Giãn Thông Minh Prota - 120cm,Nhà Cửa - Đời Sống,1.0,Tiki Trading,Prota,2136.0,2822,560000,443000,21
42354346,"Gối Ngủ Văn Phòng Du Lịch + Kèm Bịt Mắt, Bịt Tai – Gối Ngủ Chữ U Chất Liệu Memory Foam Chính Hãng miDoctor",Gối các loại,55591.0,miDoctor,miDoctor,1140.0,1081,200000,144300,28
82875291,"Bộ 2 thùng vải, hộp vải đựng đồ đa năng -Màu Nâu Kem + Tặng kèm dây cột tóc- Hộp vải đựng quần áo 2 size đựng quần áo, đồ lót, giày, văn phòng phẩm, đồ dùng cá nhân rất tiện lợi-Bộ 2 hộp vải đựng đồ vải canvas siêu xinh có nắp đậy, tủ vải đựng đồ hộp cái quai xách, Hộp vải đựng đồ tiện lợi, thùng đựng quần áo đa năng gấp gọn",Tủ,56243.0,SOTAGO,SOHOGO,658.0,713,169000,109000,36
109545425,"Bút thử nước sạch cao cấp TDS & EC, dụng cụ đo TDS, máy độ cứng của nước - Hàng chính hãng, tặng kèm bao da sang trọng",Thiết bị đo lường khác,54602.0,HUY HÙNG AFAST,CTFAST,551.0,230,139000,129000,7
189339895,Đèn LED Mini Móc Khóa - Đèn Pin COB - Đèn Pin Dã Ngoại - Sạc Type C Tiện Dụng,Đèn pin,54154.0,hoangvietstore,OEM,187.0,60,39900,39900,0
35049497,Vỉ 5 Viên Pin CR2025 ( CR 2025/5BE x 1 Vỉ ) Panasonic Lithium 3V - Hàng Chính Hãng,Nhà Cửa - Đời Sống,71726.0,Thegioipin88,Panasonic,1189.0,647,88000,88000,0
189208326,"Thảm nhà tắm, nhà bếp siêu thấm nước, chống trơn trượt tối giản, hiện đại NAVIVU",Thảm chùi chân,17480.0,Ghế Nam Việt,NAVIVU,187.0,198,149000,149000,0
157169614,Thớt Nhựa Kháng Khuẩn 5D Cao Cấp - Chính Hãng ( Giao màu ngẫu nhiên),Thớt nhà bếp,137411.0,Phụ Kiện Store 76,PaKaSa,359.0,50,49900,29000,42
125838628,Bộ chuyển đổi máy khoan thành máy cưa kiếm thông minh,Nhà Cửa - Đời Sống,291069.0,RUBY2,OEM,455.0,25,197998,179999,9
126257102,"ĐỦ SIZE - Túi bạt, túi dứa có dây kéo đựng đồ, quai xách màu ngẫu nhiên (thương hiệu GINGOOD)",Giỏ đựng quần áo,9926.0,Goo Shop,GINGOOD,462.0,589,35000,35000,0
208685626,"[Quà Tặng] Bình Xịt Dầu Ăn Cho Nồi Chiên Không Dầu, Chiên Rán Đồ Ăn, Nướng Đồ Ăn",Khác,224679.0,TD Electrical Supermarket,OEM,24.0,42,199000,149000,25
206487497,Khăn tắm gội đa năng Everon nhỏ gọn mềm mại kích thước 35x70cm,Khăn,2207.0,Everon Official Store,Everon,43.0,57,80000,80000,0
191387616,Khăn Ướt Lau Chùi Dọn Dẹp Nhà Cửa Có Nắp Nhựa No Brand 100 Miếng ,Hộp khăn giấy,161823.0,No Brand Store - Emart VN,No Brand,170.0,34,59000,52300,11
108732479,Kệ lò vi sóng đa năng có tủ gỗ  4 tầng - tối ưu diện tích- màu ngẫu nhiên,Kệ nhà bếp,303976.0,Hương Tiện Ích,OEM,558.0,4,405000,375000,7
167443166,"Ấm Cà Phê Moka Espresso 300ml Bằng Nhôm, Ấm Pha Bếp Nấu Nồi Bát Giác Kiểu Ý Phong Cách Châu Âu",Bình,146174.0,HOÀNG HÀ 888,AHAHOME,303.0,191,400000,200000,50
70834665,"Ruột Gối Ôm Thuần Việt Cozy Cao Cấp, Êm Ái Vượt Trội, Thoáng Mát",Gối các loại,56226.0,NỆM THUẦN VIỆT,Nệm Thuần Việt,807.0,625,262000,110000,58
53257845,Gối Cao Su Non Chống Đau Cột Sống - Gối Cao Su Dành Cho Người Hay Ngủ Ngáy – Hàng Chính Hãng,Nhà Cửa - Đời Sống,34473.0,Danido Store,miDoctor,986.0,1667,115000,86000,25
198245807,"Hộp Vải Đựng Quần Áo Chia Ngăn Có Nắp - Chính hãng DoDoDios - Màu Kem - hộp vải đựng quần áo chia ngăn, sọt đựng quần áo",Tủ,248883.0,DoDoDios Official Store,dododios,105.0,187,130000,77800,40
115972805,Kệ Tab Đầu Giường- Kệ Decor Gỗ Thông 2 Tầng 50cm,Kệ & Tủ,132509.0,Blue Home,Morninghouse,523.0,234,139000,139000,0
32178088,"Nồi áp Suất Cơ Nagakawa NAG1441 (4 Lít) - Làm Bằng Hợp Kim Nhôm Cao Cấp Siêu Bền - Dùng Với Bếp Gas, Bếp Hồng Ngoại - Hàng Chính Hãng",Nhà Cửa - Đời Sống,1.0,Tiki Trading,Nagakawa,1210.0,1249,495000,341000,31
53497035,40 VIÊN PIN MAXELL AAA TEM BẠC - HÀNG CHÍNH HÃNG,Pin tiểu,20367.0,VI TÍNH NAM TRUNG HẢI,Maxell,984.0,2791,50220,50220,0
182787194,"Đồng Hồ Điện Tử Để Bàn, Chức Năng Báo Thức, Hiển Thị Màn Hình Led - Hàng Nhập Khẩu",Đồng hồ để bàn,148768.0,Nụ Cười,iKiU,225.0,159,150000,150000,0
78010514,Timer hẹn giờ bật tắt điện tự động KG316T-II/25A/220V,Thiết bị điều khiển thông minh,163693.0,E smart,OEM,656.0,638,79000,79000,0
60210004,"Đồng hồ LED 3D Smart Clock treo tường, để bàn. Đồng hồ kĩ thuật số, Đồng hồ đèn led thông minh RET021",Đồng hồ để bàn,5411.0,vinet shop,OEM,862.0,70,86300,86300,0
199578815,Kệ Để Giày Dép Chữ X 5 Tầng Tiện Lợi,Kệ & Tủ,12619.0,CATAN shop,OEM,91.0,10,45899,45899,0
48055150,Thảm Lau Chân Chống Trượt Siêu Thấm 40x60cm,Thảm chùi chân,35488.0,Aquaria,OEM,1066.0,1354,186000,59000,68
56315208,Bộ 2 miếng thảm bếp 3D chống trơn trượt - Kích thước 120x40 và 60x40,Thảm chùi chân,271717.0,HasagoBedding,OEM,937.0,43,45000,45000,0
58546654,"Đèn Pixar, Đèn Học Chống Cận Thị, Đèn Đọc Sách, Đèn Làm Việc Để Bàn Chống Chói Mắt Lóa Mắt Bảo Vệ Mắt + Bóng Đèn + Chân Kẹp + Chân Đế - Hàng Chính Hãng Amalife",Nhà Cửa - Đời Sống,37431.0,Amalife,Amalife,893.0,2838,250000,168000,33
803123,Thùng Rác Fitis Compact PPL1 (20L),Thùng rác,24615.0,KENZIO,Fitis,1885.0,648,350000,322000,8
181223364,Bộ vòi xịt vệ sinh toilet kèm dây lò xo 2m Hobby Home Decor VSR2 chuẩn Inox 304 - phun cực mạnh,Vòi nước các loại,20023.0,Hobby Home Decor,Hobby Home Decor,231.0,139,229000,149000,35
203815525,"Ly  Giữ Nhiệt Inox 710ml CAO CẤP, Có Dây Cầm Bằng Silicon - Hàng chính hãng",Ly,134154.0,Funu Home,FuNu,65.0,7,180000,175000,3
95333782,"Đế lót chậu cây có bánh xe MONROVIA, đế để chậu cây, kệ chậu cây do động, có bánh xe, mặt tròn hoặc vuông bằng gỗ tràm cao cấp loại 1, trên 10 năm tuổi, màu vàng đường kinh 30 cm, tải trọng 80kg, chính hãng thương hiệu MONROVIA",Phụ kiện cây & hoa,54962.0,Docneem Official,Monrovia,603.0,587,85000,85000,0
20033756,Bịt mắt ngủ có túi giải nhiệt làm mát mắt - Mẫu ngẫu nhiên,Nhà Cửa - Đời Sống,158877.0,Liên Minh 1974,OEM,1301.0,53,31000,31000,0
131030960,"Máy cắt lông xù và hút bụi quần áo CTFAST-LK618 thiết kế nhỏ gọn, pin sạc tích điện, tặng kèm lưỡi dao thay thế",Phụ kiện giặt ủi khác,54602.0,HUY HÙNG AFAST,CTFAST,443.0,220,123000,123000,0
185949624,"Nệm ngủ trưa văn phòng, picnic /dã ngoại / cao cấp / siêu gọn nhẹ",Nhà Cửa - Đời Sống,3815.0,Chăn Drap Gối Nệm Thanh Xuân,OEM,207.0,100,199000,199000,0
194570463,"Găng Tay Cao Su Nấu Ăn, Làm Bếp, Dọn Dẹp Siêu Dai, Siêu Bền",Dụng cụ vệ sinh khác,17480.0,Ghế Nam Việt,NAVIVU,144.0,114,29000,29000,0
117207768,Biến Áp Đổi Nguồn Hạ Áp LiOA - Biến Áp Đổi Nguồn LiOA 1000/1200/1500/2000VA( Điện Vào 220V- Điện Ra 100/120V) - MITA,Ổ cắm,145004.0,Thiết Bị Điện Thùy Dương,LiOA,512.0,12,495000,495000,0
